iter	RMSE
2905	0.05478408035
2906	0.05478265101
2907	0.05478113325
2908	0.05475319842
2909	0.0547419908
2910	0.05473972506
2911	0.05472593371
2912	0.05470625973
2913	0.05468286147
2914	0.05466592241
2915	0.05466428965
2916	0.05464122724
2917	0.05462053908
2918	0.05461534954
2919	0.05460148122
2920	0.05458635889
2921	0.05456829377
2922	0.05455290934
2923	0.05454042633
2924	0.05451525399
2925	0.05450113671
2926	0.05447966737
2927	0.0544615333
2928	0.05445480614
2929	0.0544407057
2930	0.05442092033
2931	0.05441207036
2932	0.05439269563
2933	0.05437849391
2934	0.05436377385
2935	0.05434115822
2936	0.05432490275
2937	0.05431992767
2938	0.05430508092
2939	0.0542891878
2940	0.05428769803
2941	0.05428633245
2942	0.05428234704
2943	0.05426607828
2944	0.05425632131
2945	0.05424036266
2946	0.05422796659
2947	0.05422392555
2948	0.05422256604
2949	0.05420607437
2950	0.05419421987
2951	0.05417998678
2952	0.05416267975
2953	0.05414806834
2954	0.05413184146
2955	0.05413035735
2956	0.05410806017
2957	0.05410025874
2958	0.05407648352
2959	0.05405857818
2960	0.054056448
2961	0.05404147786
2962	0.05402708345
2963	0.05401008357
2964	0.05400317068
2965	0.05399050519
2966	0.05397755364
2967	0.05396571635
2968	0.05396413162
2969	0.05394105135
2970	0.05392487228
2971	0.05392357481
2972	0.05390606707
2973	0.05389266697
2974	0.05389131757
2975	0.05387716363
2976	0.05386637898
2977	0.05385526887
2978	0.05383736528
2979	0.05383114111
2980	0.05381693772
2981	0.0538017689
2982	0.0537794504
2983	0.05376746005
2984	0.0537554256
2985	0.05374393639
2986	0.05374028231
2987	0.05373503671
2988	0.05371798436
2989	0.05370443992
2990	0.05369254972
2991	0.05369115459
2992	0.05367491865
2993	0.05367353531
2994	0.05365599512
2995	0.05363759294
2996	0.05363591834
2997	0.05363453721
2998	0.05363150588
2999	0.05362477421

2998	0.05229673288
2999	0.05227963896
